CUSTOMER_ID,x_customer_id,y_customer_id,mean_amount,std_amount,mean_nb_tx_per_day,available_terminals,nb_terminals
27,22.308163264061832,95.2749011516985,47.4769109686746,23.7384554843373,3.3856346898845113,"[302, 380, 450, 521, 525, 657, 719, 833, 850, 914, 931, 1501, 1531, 1692, 1818, 1867]",16
28,69.94792753175044,29.743695085513366,82.31079287173533,41.155396435867665,1.5860229633879386,"[17, 88, 141, 291, 410, 828, 1161, 1295, 1314, 1344, 1453, 1512, 1583, 1693, 1878]",15
29,88.11031971111616,58.12728726358587,88.76485937621102,44.38242968810551,2.7701263603110635,"[40, 48, 62, 181, 335, 393, 552, 553, 618, 839, 951, 1025, 1115, 1151, 1369, 1380, 1413, 1630, 1636, 1955]",20
30,72.52542798196406,50.13243819267023,95.82794529870627,47.913972649353134,2.5759607969185496,"[276, 306, 340, 367, 642, 659, 689, 701, 738, 961, 1013, 1111, 1383, 1539, 1679, 1690, 1837, 1839, 1912]",19
31,42.38550485581797,60.639321412792434,6.8233538393866855,3.4116769196933427,1.2062992666981973,"[8, 46, 160, 190, 242, 431, 876, 958, 1050, 1083, 1230, 1345, 1717, 1738]",14
32,66.01735374926851,29.007760721044406,63.71146575488994,31.85573287744497,1.7150748037830645,"[17, 88, 141, 410, 633, 829, 1018, 1056, 1132, 1226, 1314, 1344, 1453, 1482, 1503, 1693, 1878, 1884, 1926]",19
33,13.547406422245023,29.828232595603076,59.146666516620165,29.573333258310083,2.363491044992693,"[64, 231, 277, 350, 1047, 1113, 1189, 1253, 1708, 1709, 1725, 1829]",12
34,57.43252488495788,65.32008198571336,66.94981065016044,33.47490532508022,1.7256737417358958,"[29, 128, 164, 241, 415, 547, 583, 788, 809, 908, 913, 1075, 1116, 1182, 1359, 1437, 1452, 1581, 1591, 1752, 1874]",21
35,89.6546595851063,36.75618700478965,46.40716790023455,23.203583950117274,3.5676934200626884,"[38, 51, 228, 235, 406, 449, 717, 773, 867, 968, 1143, 1180, 1200, 1333, 1364, 1365, 1607, 1864, 1919]",19
36,80.61939890460857,70.38885835403663,14.521554294668606,7.260777147334303,3.677930454978694,"[175, 206, 385, 569, 817, 1048, 1174, 1352, 1459, 1553, 1653, 1759]",12
37,71.42412995491114,99.88470065678665,19.197588942509405,9.598794471254703,3.472504229472857,"[54, 337, 1011, 1347, 1371]",5
38,16.249293467637482,61.55595642838442,16.762898370696945,8.381449185348472,3.3920329172889376,"[78, 93, 163, 225, 311, 429, 557, 607, 750, 1089, 1175, 1327, 1521, 1624, 1953]",15
39,80.73189587250107,56.91007386145933,43.68241323646997,21.841206618234985,0.2766679818205522,"[122, 169, 260, 448, 895, 939, 951, 1173, 1386, 1547, 1633, 1674, 1676, 1746, 1782, 1805]",16
40,69.74287731445636,45.35426826780689,73.59528194968306,36.79764097484153,3.4655293037145167,"[31, 133, 268, 306, 505, 556, 689, 701, 738, 751, 885, 961, 1100, 1152, 1325, 1690, 1836, 1840, 1942]",19
41,97.55215050028858,85.5803342392611,6.112837997575188,3.056418998787594,1.4399122579134556,"[79, 248, 261, 339, 480, 699, 887, 890, 960, 991, 1497, 1520, 1584, 1705]",14
42,72.9990562424058,17.162967726144053,54.49847758939228,27.24923879469614,0.21735195335701452,"[158, 189, 312, 333, 407, 629, 924, 1058, 1208, 1732, 1967]",11
43,19.999652489640006,1.8521794460613972,80.40128181895496,40.20064090947748,0.8956987522415205,"[82, 586, 763, 1032, 1080, 1273, 1338, 1403, 1455, 1579, 1971]",11
44,34.53516806969027,92.80812934655908,71.91936818273561,35.959684091367805,0.1273557181252314,"[112, 120, 247, 371, 500, 616, 697, 712, 803, 894, 901, 949, 1286, 1348, 1546, 1598, 1832, 1876, 1900]",19
45,16.469415649791273,62.14784014997635,59.83671591739592,29.91835795869796,0.9515712854980345,"[93, 163, 225, 311, 429, 557, 607, 750, 986, 1089, 1175, 1327, 1465, 1521, 1624, 1953]",16
46,93.42139979247938,61.3965955965896,55.88511628737104,27.94255814368552,2.359639905418284,"[34, 52, 101, 182, 368, 428, 522, 552, 601, 748, 805, 832, 839, 1136, 1334, 1559, 1853, 1881]",18
47,73.01220295167697,31.194499547960184,42.83100091052873,21.415500455264365,0.8393749959004886,"[17, 41, 207, 273, 291, 441, 695, 703, 828, 1120, 1125, 1161, 1291, 1295, 1344, 1453, 1512, 1583, 1684, 1703, 1965, 1989]",22
48,18.619300588033617,94.43723899839335,75.25732552968232,37.62866276484116,1.9618352344702683,"[302, 380, 525, 657, 719, 833, 931, 1408, 1501, 1753]",10
49,22.741462797332325,25.435648177039294,10.512770230768183,5.2563851153840915,1.737666502232483,"[26, 176, 192, 203, 487, 533, 732, 855, 883, 904, 977, 1177, 1246, 1387, 1393, 1411, 1461, 1550, 1586, 1873, 1937]",21
50,31.179588199410258,69.63434888154595,40.886424732785684,20.443212366392842,0.7184147102385392,"[11, 295, 315, 354, 396, 498, 594, 984, 1042, 1209, 1477, 1533, 1602, 1648, 1724, 1766, 1963]",17
51,2.467872839133123,6.724963146324859,69.5423134823639,34.77115674118195,1.8147873782241812,"[60, 72, 211, 299, 477, 482, 686, 709, 804, 1185, 1210, 1220, 1294, 1566, 1691]",15
52,53.65792111087222,89.6671293040342,99.08220000268692,49.54110000134346,0.8675879375938957,"[94, 113, 245, 401, 417, 485, 730, 772, 898, 925, 1000, 1155, 1270, 1458, 1537, 1599, 1622]",17
53,66.30782031001007,26.332237673715063,6.961844949244225,3.4809224746221124,3.033514615344566,"[88, 141, 254, 404, 410, 411, 815, 829, 1033, 1052, 1056, 1101, 1226, 1314, 1434, 1482, 1503, 1540, 1693, 1878, 1884]",21
54,32.00171508224678,38.3463894171898,60.890125787592545,30.445062893796273,3.3241938209447617,"[565, 690, 1117, 1238, 1249, 1436, 1488, 1572]",8
55,62.89818435911487,87.26506554473953,30.986493307485397,15.493246653742698,3.192187335650255,"[81, 113, 197, 539, 599, 683, 801, 1123, 1140, 1356, 1483, 1677, 1860, 1921]",14
56,18.56359443059522,95.27916569719446,70.31138625684245,35.15569312842123,0.8620307084542338,"[302, 380, 657, 719, 833, 931, 1219, 1408, 1501, 1753]",10
57,94.73705904889242,73.08558067701578,29.124456046527452,14.562228023263726,0.8532479094699279,"[20, 56, 266, 568, 682, 783, 794, 1010, 1130, 1153, 1469, 1565, 1569, 1596, 1763, 1771, 1846, 1980, 1997]",19
58,51.82007139306633,2.5662718054531575,24.709657166905394,12.354828583452697,1.698741875006025,"[27, 66, 74, 221, 443, 454, 676, 734, 1108, 1164, 1186, 1299, 1363, 1635, 1751, 1841, 1868, 1875, 1969]",19
59,37.41699803342256,46.35754243648107,31.374727097999532,15.687363548999766,2.347137385832675,"[102, 379, 446, 610, 626, 889, 1035, 1094, 1109, 1351, 1713, 1733, 1807]",13
60,86.38556059232315,11.75318559620331,54.151015179640844,27.075507589820422,0.5282724253806133,"[35, 517, 661, 1009, 1031, 1055, 1110, 1247, 1268, 1280, 1340, 1429, 1698, 1700, 1986]",15
61,71.68596811925937,39.60597028072937,58.71502462655835,29.357512313279177,0.7331193448563145,"[31, 556, 1100, 1217, 1291, 1522, 1778, 1877, 1923, 1929]",10
62,14.484775934337723,48.80562806489546,38.78321009574579,19.391605047872893,3.761727781011252,"[107, 152, 157, 418, 816, 990, 1041, 1122, 1317, 1319, 1323, 1499, 1588, 1661, 1687, 1749, 1793]",17
63,76.53252538069653,74.86636198505472,90.85337527586368,45.42668763793184,0.3336897417680742,"[39, 96, 175, 501, 569, 575, 587, 834, 905, 1141, 1306, 1355, 1372, 1397, 1420, 1553, 1653, 1759]",18
64,55.219246992240656,58.44760689557689,96.38395596198676,48.19197798099338,1.1685901071701954,"[128, 668, 908, 913, 1116, 1145, 1179, 1248, 1585, 1893, 1943, 1974]",12
65,24.08287799154468,10.029394226549782,6.560814811190049,3.2804074055950245,3.718117267168762,"[95, 156, 161, 323, 543, 620, 662, 954, 994, 1156, 1276, 1301, 1491, 1755, 1810, 1831, 1833, 1872]",18
66,66.99165465909101,78.51529120231378,31.764360046625164,15.882180023312582,2.3456406647453067,"[300, 341, 458, 776, 893, 1016, 1061, 1373, 1507, 1888, 1918, 1941, 1959]",13
67,6.395526612098113,48.56275959346229,97.86203827572244,48.93101913786122,3.506020981266363,"[83, 194, 520, 570, 752, 1088, 1096, 1178, 1199, 1749, 1848, 1855, 1879]",13
68,33.81589518368456,96.15701545414986,27.01165451476443,13.505827257382215,3.7972752896627258,"[85, 112, 126, 247, 371, 391, 603, 616, 697, 712, 894, 901, 1286, 1348, 1428, 1765, 1876, 1885]",18
69,94.13777047064985,79.92025873523917,64.89255400234515,32.446277001172575,3.497151866499788,"[200, 248, 266, 682, 741, 887, 964, 1053, 1279, 1392, 1469, 1497, 1520, 1626, 1763, 1862, 1902, 1980]",18
70,29.302028450779673,84.89435553129182,63.69828573216476,31.84914286608238,0.05294743103559796,"[120, 142, 159, 168, 240, 304, 348, 397, 421, 540, 578, 588, 826, 877, 1485, 1515, 1534, 1612, 1736, 1898]",20
71,34.72335179322196,14.814086094816503,98.27379203273405,49.136896016367025,1.9134812281599523,"[180, 251, 325, 388, 408, 555, 598, 724, 1074, 1128, 1166, 1243, 1385]",13
72,49.73913654986627,63.94725163987236,40.01553758231366,20.00776879115683,0.5476010867423957,"[117, 164, 242, 278, 510, 714, 762, 913, 920, 936, 1070, 1071, 1083, 1222, 1345, 1349, 1402, 1452, 1591, 1752]",20
73,82.21177331942455,18.984791190275796,53.57530334191332,26.78765167095666,0.897268115898957,"[67, 253, 290, 318, 329, 407, 661, 757, 1237, 1247, 1332]",11
74,9.784448449403405,86.21915174216834,97.42735145719737,48.71367572859869,3.8433386322520007,"[320, 531, 535, 630, 634, 688, 769, 818, 1144, 1201, 1233, 1467, 1556, 1571, 1813, 1847, 1995]",17
75,90.6555499221179,77.40473326986388,36.64878944272098,18.32439472136049,0.32440555995198705,"[682, 741, 964, 1053, 1130, 1279, 1392, 1626, 1763, 1773, 1812, 1862, 1871, 1902]",14
76,40.72411714138073,23.223414217094273,17.586325302008383,8.793162651004192,0.21370872714730105,"[47, 246, 389, 464, 862, 1006, 1127, 1255, 1284, 1768, 1988]",11
77,72.55943642105788,1.1427458625031028,78.20517110776375,39.10258555388187,0.5877865816015002,"[692, 872, 962, 1562, 1783]",5
78,7.952208258675575,8.960303423860537,68.84454169862187,34.422270849310934,0.9814688394113791,"[71, 72, 263, 482, 686, 789, 840, 878, 1220, 1285, 1451, 1476, 1640, 1683, 1686, 1691, 1978]",17
79,42.05394666800984,55.73687913239169,86.75236151373541,43.376180756867704,2.908177050845313,"[4, 8, 46, 115, 190, 236, 431, 492, 937, 958, 978, 1012, 1050, 1274, 1468, 1473, 1717]",17
80,27.032790523871462,13.14827992911276,10.260560440013805,5.130280220006902,1.20639453792377,"[24, 156, 161, 180, 229, 381, 543, 620, 740, 782, 1014, 1128, 1156, 1276, 1301, 1339, 1385, 1416, 1491, 1712, 1755, 1772, 1833, 1872]",24
81,26.211814923967825,45.614056680047966,69.91172687702964,34.95586343851482,2.782501782555429,"[80, 355, 445, 585, 825, 1062, 1069, 1183, 1188, 1489, 1880, 1916]",12
82,28.351884658216665,37.99269559001205,22.209341365005788,11.104670682502894,3.154182049226075,"[565, 754, 1069, 1117, 1211, 1227, 1238, 1300, 1436, 1488, 1572, 1604, 1715, 1916]",14
83,5.68480764332403,69.69972417249873,78.97606261440482,39.48803130720241,3.1096302473950126,"[7, 25, 201, 504, 770, 852, 884, 1232, 1240, 1509, 1525, 1996]",12
84,25.942256434535494,37.38131379325614,60.821965343656956,30.410982671828478,1.091287609697868,"[565, 754, 854, 1117, 1211, 1227, 1257, 1300, 1357, 1600, 1604, 1631, 1715, 1716, 1756, 1916]",16
85,37.085279921788874,19.705428018563964,48.6863089568207,24.34315447841035,0.17844920501645634,"[37, 153, 440, 724, 862, 1060, 1127, 1243, 1255, 1768, 1806]",11
86,79.9795884570618,7.695644698663273,54.289339138994976,27.144669569497488,1.2272403981807845,"[91, 174, 317, 326, 363, 530, 649, 678, 916, 1324, 1500, 1524, 1610, 1696, 1780, 1796, 1819]",17
87,57.75429488313755,95.9433340833425,66.32917322332037,33.164586611660184,0.14144974302196367,"[65, 99, 259, 364, 433, 497, 545, 651, 672, 673, 702, 845, 851, 874, 969, 982, 1922, 1924]",18
88,43.04024395080612,51.00168523182502,55.936861996827936,27.968430998413968,2.7255700424153515,"[4, 102, 115, 236, 379, 419, 626, 889, 934, 937, 952, 978, 1012, 1274, 1468, 1733, 1807]",17
89,27.759609773176606,12.88605654663202,42.30418927197396,21.15209463598698,3.8256228911837953,"[24, 156, 180, 381, 543, 555, 740, 782, 1014, 1074, 1128, 1156, 1276, 1301, 1385, 1416, 1491, 1594, 1712, 1755, 1772, 1833]",22
90,18.713089175084473,90.3983954928237,56.661565257346005,28.330782628673003,1.8276456865830633,"[6, 14, 302, 621, 657, 707, 722, 802, 813, 833, 1272, 1326, 1394, 1867, 1930, 1934]",16
91,88.20414102298896,45.860396176858586,73.7959254780966,36.8979627390483,1.596101286812408,"[208, 357, 373, 457, 524, 534, 537, 761, 777, 967, 995, 1107, 1312, 1519, 1623, 1689]",16
92,90.40443929009577,69.00250201912273,71.4640951537991,35.73204757689955,1.3108816062284756,"[56, 101, 188, 425, 513, 527, 622, 1172, 1234, 1771, 1881]",11
93,75.67786427368893,63.60610554471413,27.801925971072407,13.900962985536204,0.6421552899410257,"[122, 343, 631, 640, 653, 871, 935, 939, 1260, 1309, 1645, 1649, 1782, 1869, 1901]",15
94,79.63914745173317,95.91666030352225,48.52318858970407,24.261594294852035,2.3639366612947397,"[10, 179, 223, 514, 706, 799, 945, 1228, 1462, 1474, 1629, 1651, 1665, 1735, 1794, 1949, 1990]",17
95,85.77226441935547,45.722345335385704,95.42807529910993,47.71403764955497,2.3030046481794897,"[208, 353, 357, 373, 457, 524, 534, 537, 761, 777, 967, 995, 1297, 1312, 1516, 1529, 1623, 1642, 1947]",19
96,82.07671207013149,90.88437184127383,82.47476278301404,41.23738139150702,0.6376578537958237,"[114, 150, 223, 514, 554, 706, 775, 810, 848, 902, 980, 981, 1065, 1142, 1462, 1629, 1675, 1906, 1975, 1990]",20
97,62.88984390617004,39.84342586196771,10.95773044221784,5.47886522110892,1.6961290075593678,"[136, 252, 392, 478, 737, 739, 751, 790, 830, 888, 1085, 1149, 1191, 1315, 1522, 1543, 1954]",17
98,25.86840668894077,84.90383084285108,8.163939521936138,4.081969760968069,3.835930887453894,"[42, 92, 142, 159, 304, 374, 397, 421, 540, 627, 826, 1043, 1515, 1534, 1612, 1736, 1909]",17
99,35.536884847192965,35.67068904025429,6.55120775495225,3.275603877476125,0.7409293009447357,"[690, 1162, 1238, 1249, 1436, 1488, 1863, 1905]",8
100,40.12595008036087,92.9291417302714,14.463418371020776,7.231709185510388,3.781206133916318,"[43, 105, 247, 305, 360, 390, 402, 812, 880, 949, 1546, 1714, 1832]",13
101,86.94885305466322,45.41623969075518,36.03658376798471,18.018291883992354,0.9309765171162274,"[208, 353, 357, 373, 457, 524, 534, 537, 761, 777, 967, 995, 1312, 1516, 1529, 1623, 1689]",17
102,61.446470647687434,3.307459147550562,6.48257612244868,3.24128806122434,1.7151828899929513,"[220, 262, 284, 328, 437, 729, 807, 970, 1112, 1427, 1608, 1614]",12
103,6.807407397472021,25.19409882460929,26.010286957877966,13.005143478938983,1.0127647748914077,"[61, 250, 256, 301, 515, 681, 711, 843, 988, 1366, 1374, 1827, 1932, 1992]",14
104,13.105523121525774,1.203622289765427,15.971008228181068,7.985504114090534,2.4739210380509915,"[82, 272, 382, 763, 771, 955, 1370, 1403, 1638, 1764, 1962]",11
105,97.42562128180504,99.0345001560894,43.86013906044085,21.930069530220425,0.6518177041864215,"[708, 1353, 1514, 1915, 1964]",5
106,63.87617573665293,49.03053465487371,98.99392884202099,49.496964421010496,0.2612168286071208,"[33, 257, 268, 532, 642, 689, 885, 922, 1013, 1040, 1251, 1325, 1836, 1994]",14
107,78.32344383138131,28.839849733149393,27.93476890727453,13.967384453637266,2.650018286130704,"[116, 232, 273, 291, 495, 695, 696, 703, 864, 965, 1125, 1161, 1295, 1542, 1684, 1701, 1703, 1822, 1965, 1989]",20
108,24.606318499096446,66.58591175591877,54.14430913421743,27.072154567108715,1.6963559537433972,"[489, 632, 735, 755, 836, 910, 1209, 1405, 1465, 1533, 1593, 1628, 1681, 1739, 1825, 1887]",16
109,55.4687808661419,28.705151991962975,72.124597095933,36.0622985479665,1.659427477334256,"[154, 234, 244, 349, 424, 564, 918, 972, 1202, 1298, 1304, 1336, 1407, 1415, 1445, 1481, 1670, 1821, 1857]",19
110,36.05455604858923,82.86569145557378,92.87185663555326,46.43592831777663,0.1840292435491877,"[139, 240, 578, 588, 1212, 1236, 1346, 1663, 1820, 1889, 1914]",11
111,23.262699282976552,34.85193694925633,82.4218155401735,41.21090777008675,3.9419657105731902,"[3, 508, 754, 854, 1119, 1227, 1300, 1357, 1388, 1600, 1604, 1631, 1715, 1716, 1756, 1770, 1790]",17
112,96.89717046703518,90.49483455499269,33.172845181082835,16.586422590541417,3.9680449736578964,"[104, 222, 261, 376, 645, 699, 743, 759, 861, 960, 991, 1203, 1267, 1377]",14
113,24.942004105645122,10.590615488223222,95.34049805026244,47.67024902513122,0.9336810218723852,"[24, 95, 156, 161, 381, 543, 620, 662, 740, 994, 1014, 1156, 1276, 1301, 1491, 1755, 1810, 1831, 1833, 1872]",20
114,68.97682650777504,5.835635898058866,74.41736441711024,37.20868220855512,3.5268808493353587,"[526, 567, 664, 692, 807, 872, 962, 970, 1163, 1258, 1265, 1390, 1562, 1577, 1776, 1896]",16
115,27.24368954659625,37.90568960774286,40.558137415487025,20.279068707743512,2.9951530301605325,"[565, 754, 1069, 1117, 1211, 1227, 1300, 1357, 1488, 1604, 1631, 1715, 1756, 1916]",14
116,23.780724253903884,17.185309904764303,47.682706625335115,23.841353312667557,1.217873629509278,"[229, 297, 543, 620, 643, 782, 855, 1026, 1029, 1045, 1204, 1339, 1606, 1650, 1712, 1772, 1852, 1872, 1873, 1937]",20
117,83.91891222586524,23.774182601563876,52.72699846147984,26.36349923073992,3.7703343987917215,"[67, 290, 318, 366, 491, 728, 757, 798, 864, 965, 1158, 1229, 1332, 1528, 1701, 1897, 1944, 1993]",18
118,63.39976977446607,86.72894054624648,94.31992048870289,47.159960244351446,3.0030594475454078,"[81, 127, 197, 539, 599, 683, 801, 974, 1123, 1140, 1356, 1483, 1677, 1860, 1921]",15
119,69.95750602247513,96.79655666042271,99.46807501652954,49.73403750826477,1.8072867306790386,"[54, 337, 481, 660, 1011, 1021, 1347, 1371, 1456, 1870]",10
120,7.086977818420836,29.279403144051884,19.473697040334393,9.736848520167197,1.6699454991840472,"[466, 503, 639, 681, 711, 1366, 1374, 1398, 1479, 1709, 1827, 1866, 1992]",13
121,13.128932847325602,60.4117804020882,41.36676561999614,20.68338280999807,3.58154353715284,"[163, 205, 429, 557, 607, 750, 881, 1175, 1197, 1400, 1521, 1740]",12
122,96.77946717985019,54.688490166942216,31.108239137421677,15.554119568710838,2.368921675047347,"[16, 34, 100, 183, 549, 561, 601, 698, 989, 1129, 1250, 1311, 1440, 1502, 1549, 1561, 1632, 1662, 1672, 1750, 1853, 1950]",22
123,89.67611582244098,40.67333458357483,57.44743628573723,28.723718142868616,1.0866110704245835,"[228, 235, 357, 373, 524, 534, 717, 777, 1107, 1143, 1200, 1312, 1333, 1364, 1365, 1519, 1623, 1689, 1919]",19
124,45.5444149450027,40.17135353795987,28.599279182882245,14.299639591441123,2.0234655353012334,"[215, 264, 309, 352, 395, 412, 612, 637, 906, 1020, 1036, 1574, 1643, 1656, 1883, 1956]",16
125,31.03808259798114,37.303486388074745,54.872192014155104,27.436096007077552,3.00238009171595,"[565, 690, 808, 1117, 1211, 1238, 1249, 1300, 1436, 1488, 1572, 1604, 1715]",13
126,33.35074657912753,92.41587666207636,86.92026194941073,43.460130974705365,0.19476118390211417,"[112, 120, 247, 371, 500, 562, 697, 712, 803, 831, 865, 894, 901, 1286, 1348, 1598, 1832, 1900, 1979]",19
127,25.364252425682277,44.613551265920194,14.939649430535038,7.469824715267519,1.3939039561339883,"[80, 355, 445, 585, 825, 966, 1062, 1069, 1183, 1188, 1257, 1489, 1498, 1916]",14
128,74.00975256176825,68.05144811428259,64.12652071377046,32.06326035688523,2.8421136108893825,"[39, 131, 409, 439, 587, 779, 871, 905, 1105, 1141, 1397, 1553, 1694, 1869, 1901]",15
129,20.492368695970175,34.169811486473215,69.24303581635897,34.621517908179484,3.5169390521253083,"[3, 110, 420, 508, 987, 1119, 1157, 1227, 1357, 1463, 1600, 1716, 1770, 1790]",14
130,54.36780538280952,28.269965094553662,7.8723495105683465,3.9361747552841733,2.8413473158968534,"[234, 244, 324, 349, 424, 564, 918, 972, 1202, 1298, 1336, 1407, 1415, 1445, 1481, 1670, 1821, 1857]",18
131,0.7884103508440377,37.267906982099554,55.40103538346427,27.700517691732134,3.688445847068772,"[187, 269, 405, 474, 551, 903, 1066, 1192, 1213, 1523, 1695]",11
132,8.94945450329001,40.59423219682837,7.309753972464988,3.654876986232494,1.3704439373663613,"[15, 22, 30, 89, 123, 204, 465, 516, 581, 606, 666, 791, 1068, 1283, 1337, 1669, 1761, 1848, 1987]",19
133,62.22310588397949,27.906794822859837,24.926245217285334,12.463122608642667,0.4628129333083746,"[88, 141, 154, 351, 564, 829, 915, 918, 933, 1001, 1018, 1056, 1132, 1226, 1304, 1314, 1475, 1482, 1503, 1704, 1884, 1894, 1966]",23
134,57.714024402034184,69.5270005904686,68.83592835660312,34.41796417830156,3.7954440828820295,"[29, 144, 241, 528, 583, 788, 942, 996, 1067, 1182, 1310, 1359, 1536, 1581, 1644, 1655, 1699, 1702, 1874, 1925, 1999]",21
135,0.27032138935026984,64.7196653894036,62.03726252427576,31.01863126213788,2.3549584398811527,"[7, 25, 49, 1114, 1240, 1787]",6
136,96.27703198402425,1.6871673370039697,71.16583091663776,35.58291545831888,3.2547145988074537,"[237, 731, 860, 911, 929, 1734, 1799]",7
